STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT,EVENT_TYPE,SEVERITY_SCORE,TEMP_7DAY_AVG,MAX_3DAY_ROLLING
1001099999,2024-08-24,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",49.1, 8,  46.0, 8, 991.4, 8,990.3, 8, 17.9, 4,4.3, 8,7.8,12.4,51.6, ,47.7, ,0.12,G,999.9,10000,NORMAL,23.94,47.82857142857143,52.3
1001099999,2024-08-25,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",45.9, 8,  43.0, 8, 989.8, 8,988.7, 8, 10.6, 4,16.8, 8,27.2,38.1,50.4, ,42.3, ,0.0,G,999.9,10000,NORMAL,34.16,47.471428571428575,52.3
1001099999,2024-08-26,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",41.3, 8,  39.1, 8, 987.1, 8,986.0, 8,  5.6, 4,21.1, 8,29.1,30.5,43.9, ,40.5, ,1.12,G,999.9,10000,HEAVY_RAIN,61.540000000000006,46.67142857142857,51.6
1001099999,2024-08-27,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",41.2, 8,  37.7, 8,1001.8, 8,0.6, 8,  7.1, 4,17.5, 8,23.3,33.4,43.7, ,39.4, ,0.21,G,999.9,10000,NORMAL,34.67,45.84285714285714,50.4
1001099999,2024-08-28,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",43.1, 8,  40.0, 8,1006.1, 8,5.0, 8, 23.3, 4,6.0, 8,14.0,18.6,47.1, ,37.4, ,0.01,G,999.9,0,NORMAL,24.18,45.45714285714286,47.1
1001099999,2024-08-29,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",48.6, 8,  47.1, 8,1001.5, 8,0.4, 8,  3.2, 4,4.8, 8,11.7,15.0,50.7, ,46.4, ,0.02,G,999.9,110000,NORMAL,23.9,45.68571428571429,50.7
1001099999,2024-08-30,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",46.7, 8,  44.2, 8,1000.2, 8,999.1, 8,  9.3, 4,10.8, 8,19.4,20.6,50.0, ,44.4, ,0.05,G,999.9,10000,NORMAL,29.83,45.128571428571426,50.7
1001099999,2024-08-31,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",47.1, 8,  45.7, 8,1006.3, 8,5.2, 8,  3.5, 4,10.2, 8,19.0,25.6,51.4, ,45.7, ,0.09,G,999.9,110000,NORMAL,30.97,44.84285714285714,51.4
1001099999,2024-09-01,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",47.2, 8,  46.5, 8,1010.9, 8,9.8, 8,  1.7, 4,13.1, 8,18.1,23.5,49.6, ,45.3, ,0.04,G,999.9,110000,NORMAL,28.549999999999997,45.028571428571425,51.4
1001099999,2024-09-02,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",46.5, 9,  45.4, 9,1011.8, 9,10.6, 9,  3.3, 4,12.9, 9,17.5,22.7,49.6, ,45.9, ,0.04,G,999.9,110000,NORMAL,28.13,45.771428571428565,51.4
1001099999,2024-09-03,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",47.0, 8,  46.4, 8,1007.3, 8,6.2, 8,  3.4, 4,7.3, 8,13.2,16.1,48.7, ,46.0, ,0.59,G,999.9,110000,NORMAL,38.599999999999994,46.6,49.6
1001099999,2024-09-04,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",44.3, 9,  42.8, 9,1008.0, 9,6.8, 9,  7.3, 4,8.2, 9,31.1,,48.7, ,39.2, ,0.47,G,999.9,10000,NORMAL,48.129999999999995,46.771428571428565,49.6
1001099999,2024-09-05,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",45.6, 8,  44.2, 8,1005.7, 8,4.6, 8,  0.8, 4,10.5, 8,19.4,32.1,50.2, ,39.7, ,0.02,G,999.9,110000,NORMAL,29.14,46.34285714285715,50.2
1001099999,2024-09-06,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",41.3, 8,  37.9, 8,1007.6, 8,6.5, 8, 10.1, 4,13.1, 8,26.2,42.2,48.7, ,39.2, ,0.41,G,999.9,110000,NORMAL,43.2,45.57142857142857,50.2
1001099999,2024-09-07,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",43.8, 8,  42.6, 8,1004.1, 8,2.9, 8,  4.1, 4,9.8, 8,19.4,,45.7, ,39.2, ,0.23,G,999.9,10000,NORMAL,33.04,45.1,50.2
1001099999,2024-09-08,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",43.7, 8,  40.5, 8, 999.0, 8,997.9, 8, 15.5, 4,9.8, 8,19.4,27.8,46.0, ,39.9, ,0.25,G,999.9,0,NORMAL,33.629999999999995,44.60000000000001,48.7
1001099999,2024-09-09,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",42.7, 8,  40.5, 8, 994.3, 8,993.2, 8, 13.5, 4,8.7, 8,19.4,31.1,45.5, ,40.6, ,0.07,G,999.9,10000,NORMAL,28.979999999999997,44.057142857142864,46.0
1001099999,2024-09-10,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",40.1, 8,  36.2, 8,1003.8, 8,2.6, 8,  3.6, 4,27.4, 8,35.0,43.9,43.7, ,38.5, ,0.1,G,999.9,10000,NORMAL,40.11,43.07142857142857,46.0
1001099999,2024-09-11,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",37.0, 8,  32.0, 8,1008.7, 8,7.5, 8,  9.3, 4,23.9, 8,28.4,41.4,39.4, ,35.1, ,0.23,G,999.9,11000,NORMAL,37.45,42.028571428571425,45.5
1001099999,2024-09-12,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",39.3, 8,  37.2, 8,1000.0, 8,998.8, 8,  1.3, 4,29.8, 8,33.2,49.5,41.9, ,36.0, ,0.84,G,999.9,10000,NORMAL,56.81,41.128571428571426,43.7
1001099999,2024-09-13,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",38.4, 5,  36.2, 5, 999.0, 5,997.8, 5,999.9, 0,26.0, 5,34.2,46.2,40.8, ,35.1, ,1.04,G,999.9,10000,HEAVY_RAIN,62.17999999999999,40.714285714285715,41.9
1001099999,2024-09-14,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",36.8, 8,  29.8, 8,1010.4, 8,9.2, 8, 30.3, 4,11.6, 8,14.4,34.0,39.0, ,34.3, ,0.43,G,999.9,0,NORMAL,32.53,39.714285714285715,41.9
1001099999,2024-09-15,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",37.6, 8,  33.4, 8,1006.3, 8,5.1, 8, 20.2, 4,25.2, 8,33.0,46.0,39.4, ,32.7, ,0.01,G,999.9,10000,NORMAL,35.169999999999995,38.84285714285714,40.8
1001099999,2024-09-16,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",37.8, 8,  36.1, 8,1009.8, 8,8.6, 8,  1.2, 4,20.7, 8,30.3,42.5,39.7, ,34.3, ,0.14,G,999.9,110000,NORMAL,36.620000000000005,38.142857142857146,39.7
1001099999,2024-09-17,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",40.1, 8,  36.0, 8,1009.7, 8,8.5, 8, 21.7, 4,5.6, 8,9.7,11.5,45.7, ,33.3, ,0.1,G,999.9,10000,NORMAL,23.0,38.142857142857146,45.7
1001099999,2024-09-18,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",42.2, 8,  40.4, 8,1004.2, 8,3.0, 8,  3.6, 4,11.7, 8,24.5,35.7,45.7, ,38.7, ,0.02,G,999.9,10000,NORMAL,31.36,38.885714285714286,45.7
1001099999,2024-09-19,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",36.7, 8,  30.5, 8,1016.7, 8,15.5, 8, 19.1, 4,12.5, 8,23.1,41.8,39.9, ,33.6, ,0.49,G,999.9,10000,NORMAL,40.39,38.51428571428572,45.7
1001099999,2024-09-20,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",36.1, 8,  28.1, 8,1028.8, 8,27.6, 8, 29.8, 4,10.9, 8,17.3,28.9,38.5, ,35.1, ,0.05,G,999.9,11000,NORMAL,24.909999999999997,38.18571428571429,45.7
1001099999,2024-09-21,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",35.0, 8,  31.0, 8,1034.6, 8,33.4, 8, 14.8, 4,10.6, 8,22.0,32.4,36.1, ,33.3,*,0.01,G,999.9,11000,NORMAL,26.479999999999997,37.92857142857143,39.9
1001099999,2024-09-22,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",35.9, 8,  30.2, 8,1027.9, 8,26.7, 8, 40.4, 4,11.9, 8,15.5,17.5,38.3, ,33.4, ,0.01,G,999.9,0,NORMAL,22.589999999999996,37.68571428571429,38.5
1001099999,2024-09-23,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",34.6, 8,  27.5, 8,1022.7, 8,21.5, 8, 39.6, 4,5.5, 8,11.1,15.3,38.5, ,30.9, ,0.0,G,999.9,0,NORMAL,19.32,37.228571428571435,38.5
1001099999,2024-09-24,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",35.2, 8,  31.4, 8,1016.8, 8,15.6, 8, 17.1, 4,11.3, 8,19.4,27.4,39.0, ,30.7, ,0.0,G,999.9,11000,NORMAL,25.279999999999998,36.528571428571425,39.0
1001099999,2024-09-25,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",35.4, 8,  31.9, 8,1014.4, 8,13.2, 8,  6.8, 4,13.9, 8,19.4,,37.8, ,34.5, ,0.0,G,999.9,11000,NORMAL,24.919999999999995,35.55714285714286,39.0
1001099999,2024-09-26,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",31.5, 8,  25.6, 8,1010.7, 8,9.5, 8, 10.4, 4,17.9, 8,24.3,35.7,35.4, ,26.4, ,0.13,G,999.9,1000,NORMAL,30.879999999999995,34.81428571428571,39.0
1001099999,2024-09-27,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",35.1, 8,  30.4, 8,1008.5, 8,7.3, 8, 12.7, 4,22.3, 8,27.4,39.6,37.6, ,26.2, ,0.18,G,999.9,10000,NORMAL,34.959999999999994,34.67142857142857,37.8
1001099999,2024-09-28,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",32.2, 8,  24.8, 8,1011.4, 8,10.2, 8, 10.7, 4,18.9, 8,21.4,30.9,35.6, ,31.1, ,0.03,G,999.9,1000,NORMAL,26.409999999999997,34.27142857142857,37.6
1001099999,2024-09-29,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",31.1, 7,  24.1, 7,1013.7, 7,12.5, 7, 14.0, 4,7.6, 7,9.7,16.9,32.5, ,30.4, ,0.04,G,999.9,1000,NORMAL,17.54,33.58571428571428,37.6
1001099999,2024-09-30,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",31.1,10,  22.2,10,1013.6,10,12.4,10, 26.4, 4,8.0,10,13.6,16.3,32.4, ,27.3, ,0.03,G,999.9,1000,NORMAL,19.99,33.08571428571428,35.6
1001099999,2024-10-01,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",31.2,10,  25.5,10,1016.8,10,15.6,10,  9.3, 4,3.7,10,5.8,18.6,33.1, ,29.8, ,0.02,G,999.9,1000,NORMAL,14.489999999999998,32.51428571428572,33.1
1001099999,2024-10-02,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",33.5, 9,  27.0, 9,1017.6, 9,16.4, 9, 13.2, 4,14.2, 9,19.4,22.3,35.2, ,30.7, ,0.02,G,999.9,1000,NORMAL,24.64,32.24285714285714,35.2
1001099999,2024-10-03,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",32.3, 9,  25.6, 9,1024.4, 9,23.2, 9,  7.1, 4,17.1, 9,23.3,29.5,34.0, ,30.9, ,0.01,G,999.9,11000,NORMAL,26.759999999999998,32.357142857142854,35.2
1001099999,2024-10-04,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",33.2, 8,  25.0, 8,1024.5, 8,23.3, 8, 33.4, 4,6.8, 8,15.5,26.2,36.1, ,31.1, ,0.0,G,999.9,0,NORMAL,21.68,32.08571428571429,36.1
1001099999,2024-10-05,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",32.9, 8,  26.4, 8,1027.0, 8,25.8, 8, 14.8, 4,6.7, 8,17.5,,35.2, ,30.6, ,0.0,G,999.9,0,NORMAL,22.810000000000002,32.18571428571428,36.1
1001099999,2024-10-06,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",31.6, 8,  24.6, 8,1029.5, 8,28.3, 8, 13.2, 4,9.7, 8,11.7,15.7,32.7, ,30.7, ,0.04,G,999.9,1000,NORMAL,19.0,32.25714285714286,36.1
1001099999,2024-10-07,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",30.8, 8,  23.5, 8,1027.5, 8,26.3, 8, 17.1, 4,6.3, 8,7.8,12.2,31.6, ,29.8, ,0.0,G,999.9,0,NORMAL,14.940000000000001,32.214285714285715,35.2
1001099999,2024-10-08,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",33.1, 8,  27.6, 8,1024.1, 8,22.9, 8, 10.3, 4,16.5, 8,21.4,,36.3, ,28.6, ,0.03,G,999.9,1000,NORMAL,26.619999999999997,32.48571428571428,36.3
1001099999,2024-10-09,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",35.5, 9,  31.2, 9,1013.4, 9,12.2, 9,  8.1, 4,17.4, 9,22.3,33.0,36.7, ,34.2, ,0.02,G,999.9,10000,NORMAL,27.119999999999997,32.771428571428565,36.7
1001099999,2024-10-10,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",32.0, 9,  25.7, 9,1003.3, 9,2.1, 9,  5.6, 4,25.5, 9,34.0,51.1,36.5, ,29.5, ,0.05,G,999.9,1000,NORMAL,36.0,32.728571428571435,36.7
1001099999,2024-10-11,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",31.1, 8,  27.6, 8, 990.0, 8,988.8, 8,  1.7, 4,30.4, 8,36.9,54.2,32.2, ,29.5, ,0.17,G,999.9,1000,NORMAL,39.739999999999995,32.42857142857143,36.7
1001099999,2024-10-12,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",31.2, 9,  28.8, 9, 988.5, 9,987.3, 9,  1.4, 4,21.3, 9,32.2,50.1,33.4, ,29.1, ,0.19,G,999.9,1000,NORMAL,37.31,32.18571428571429,36.5
1001099999,2024-10-13,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",33.3, 9,  31.2, 9, 997.4, 9,996.2, 9,  2.8, 4,16.3, 9,22.9,32.8,34.9, ,31.8, ,0.26,G,999.9,11000,NORMAL,33.0,32.42857142857143,34.9
1001099999,2024-10-14,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",31.9,11,  28.7,11,1007.1,11,5.9,11,  3.0, 4,15.5,11,19.8,31.1,34.2, ,30.2, ,0.19,G,999.9,11000,NORMAL,28.869999999999997,32.58571428571428,34.9
1001099999,2024-10-15,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",30.6,11,  25.8,11,1008.5,11,7.3,11, 14.0, 4,7.5,11,16.3,19.8,33.4, ,29.5, ,0.06,G,999.9,0,NORMAL,22.93,32.228571428571435,34.9
1001099999,2024-10-16,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",38.1, 9,  35.7, 9, 997.3, 9,996.2, 9,  5.7, 4,16.1, 9,25.3,,41.4, ,30.4, ,0.0,G,999.9,10000,NORMAL,30.130000000000003,32.6,41.4
1001099999,2024-10-17,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",36.9,12,  35.9,12, 986.9,12,985.8,12,  3.2, 4,7.7,12,26.0,34.2,40.8, ,34.7, ,1.36,G,999.9,100000,HEAVY_RAIN,64.44,33.3,41.4
1001099999,2024-10-18,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",34.0, 9,  31.8, 9, 995.6, 9,994.4, 9,  7.3, 4,15.7, 9,23.3,27.8,37.0, ,32.7, ,0.03,G,999.9,10000,NORMAL,28.159999999999997,33.714285714285715,41.4
1001099999,2024-10-19,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",40.6, 9,  39.9, 9, 987.8, 9,986.7, 9,  1.1, 4,13.4, 9,27.6,38.1,42.3, ,34.3, ,0.59,G,999.9,10000,NORMAL,46.76,35.05714285714286,42.3
1001099999,2024-10-20,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",39.3, 8,  38.8, 8, 990.1, 8,989.0, 8,  0.5, 4,13.0, 8,15.5,16.5,41.0, ,38.3, ,0.33,G,999.9,10000,NORMAL,31.4,35.91428571428572,42.3
1001099999,2024-10-21,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",40.6, 8,  39.2, 8, 983.8, 8,982.7, 8,  4.8, 4,8.6, 8,12.0,19.6,42.8, ,38.1, ,0.16,G,999.9,10000,NORMAL,25.239999999999995,37.15714285714286,42.8
1001099999,2024-10-22,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",36.3, 8,  34.3, 8, 982.6, 8,981.4, 8,  5.2, 4,22.9, 8,27.2,38.1,43.2, ,32.7, ,0.07,G,999.9,11000,NORMAL,33.75,37.97142857142857,43.2
1001099999,2024-10-23,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",31.6, 8,  29.0, 8, 997.7, 8,996.5, 8,  8.9, 4,13.1, 8,25.3,,33.8, ,29.8, ,1.13,G,999.9,0,HEAVY_RAIN,56.099999999999994,37.042857142857144,43.2
1001099999,2024-10-24,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",37.8, 8,  35.4, 8, 985.4, 7,984.3, 7,  4.0, 4,19.6, 8,29.1,,42.4, ,31.1, ,0.02,G,999.9,10000,NORMAL,33.59,37.17142857142857,43.2
1001099999,2024-10-25,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",29.8, 8,  23.7, 8, 993.1, 8,991.9, 8, 14.8, 4,15.8, 8,37.3,52.6,38.1, ,26.1, ,0.73,G,999.9,0,NORMAL,55.78999999999999,36.57142857142857,42.4
1001099999,2024-10-26,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",37.6, 7,  35.8, 7, 984.8, 7,983.7, 7,  7.0, 4,13.4, 7,22.1,28.9,39.2, ,31.6, ,0.11,G,999.9,10000,NORMAL,29.98,36.142857142857146,42.4
1001099999,2024-10-27,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",29.3, 8,  24.5, 8, 987.7, 8,986.5, 8,  4.3, 4,19.9, 8,31.1,46.2,37.2, ,24.1, ,0.07,G,999.9,1000,NORMAL,34.68,34.714285714285715,39.2
1001099999,2024-10-28,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",25.7, 9,  16.8, 9,1004.0, 9,2.8, 9, 10.9, 4,9.5, 9,15.5,31.1,26.6, ,23.4, ,0.06,G,999.9,0,NORMAL,20.33,32.58571428571428,39.2
1001099999,2024-10-29,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",26.8, 9,  19.5, 9, 999.5, 9,998.3, 9, 10.7, 4,12.7, 9,22.0,26.0,28.6, ,24.8, ,0.01,G,999.9,1000,NORMAL,24.229999999999997,31.228571428571428,37.2
1001099999,2024-10-30,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",23.2, 8,  12.9, 8,1006.0, 8,4.9, 8, 12.4, 4,9.5, 8,13.8,22.0,25.7, ,21.4, ,0.0,G,999.9,1000,NORMAL,17.369999999999997,30.02857142857143,28.6
1001099999,2024-10-31,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",22.7, 8,  11.2, 8, 999.1, 8,997.9, 8,  9.0, 4,6.0, 8,10.1,18.6,23.9, ,20.5, ,0.03,G,999.9,1000,NORMAL,14.989999999999998,27.87142857142857,28.6
1001099999,2024-11-01,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",26.2, 8,  15.7, 8,1007.7, 8,6.5, 8,  8.0, 4,11.5, 8,18.1,31.9,28.4, ,21.7, ,0.05,G,999.9,1000,NORMAL,22.439999999999998,27.357142857142858,28.4
1001099999,2024-11-02,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",27.6, 8,  20.6, 8,1009.7, 8,8.5, 8,  8.5, 4,6.2, 8,19.2,26.4,31.5, ,22.6, ,0.0,G,999.9,1000,NORMAL,22.89,25.928571428571427,31.5
1001099999,2024-11-03,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",29.6, 8,  22.6, 8,1012.4, 8,11.1, 8, 14.3, 4,5.1, 8,8.5,19.2,34.7,*,25.3, ,0.0,G,999.9,0,NORMAL,16.36,25.97142857142857,34.7
1001099999,2024-11-04,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",36.9, 9,  35.4, 9,1004.8, 9,3.6, 9,  1.0, 4,9.7, 9,32.2,42.9,42.3, ,30.4, ,0.05,G,999.9,10000,NORMAL,36.48,27.571428571428573,42.3
1001099999,2024-11-05,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",35.4,12,  34.0,12,1008.5,12,7.3,12, 12.1, 4,8.7,12,21.6,37.7,42.3, ,30.9, ,0.11,G,999.9,0,NORMAL,30.56,28.8,42.3
1001099999,2024-11-06,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",36.5,10,  34.9,10,1002.9,10,1.7,10,  1.4, 4,13.6,10,34.6,56.7,39.6, ,31.6, ,0.01,G,999.9,10000,NORMAL,36.35,30.699999999999996,42.3
1001099999,2024-11-07,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",36.9, 8,  34.9, 8, 996.9, 8,995.7, 8,  2.0, 4,15.3, 8,21.4,28.2,42.1, ,31.3, ,0.23,G,999.9,10000,NORMAL,33.36,32.72857142857143,42.3
1001099999,2024-11-08,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",35.0, 9,  29.9, 9,1003.1, 9,2.0, 9,  9.0, 4,15.4, 9,35.7,47.6,44.8, ,27.9, ,0.11,G,999.9,10000,NORMAL,41.18,33.98571428571429,44.8
1001099999,2024-11-09,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",35.9, 8,  34.8, 8,1016.9, 8,15.7, 8,  4.8, 4,5.9, 8,10.9,13.6,39.0, ,32.7, ,0.03,G,999.9,110000,NORMAL,20.08,35.17142857142857,44.8
1001099999,2024-11-10,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",37.9, 8,  37.5, 8,1007.3, 8,6.1, 8,  0.4, 4,8.5, 8,11.7,14.8,39.0, ,36.7, ,0.24,G,999.9,110000,NORMAL,25.89,36.357142857142854,44.8
1001099999,2024-11-11,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",36.8, 8,  35.4, 8,1006.7, 8,5.5, 8,  4.5, 4,10.5, 8,16.1,20.4,39.2, ,33.6, ,0.37,G,999.9,10000,NORMAL,32.28,36.34285714285714,39.2
1001099999,2024-11-12,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",39.8, 8,  37.9, 8, 993.2, 8,992.1, 8,  2.5, 4,13.3, 8,23.1,35.5,44.2, ,36.7, ,0.43,G,999.9,10000,NORMAL,40.18,36.971428571428575,44.2
1001099999,2024-11-13,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",28.7, 9,  20.5, 9, 998.2, 9,997.0, 9, 11.7, 4,16.1, 9,28.2,44.9,41.2, ,26.4, ,0.37,G,999.9,1000,NORMAL,41.349999999999994,35.857142857142854,44.2
1001099999,2024-11-14,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",30.6, 8,  25.6, 8, 997.6, 8,996.4, 8,  2.8, 4,8.5, 8,17.1,37.1,32.9, ,27.9, ,0.0,G,999.9,1000,NORMAL,21.84,34.957142857142856,44.2
1001099999,2024-11-15,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",30.7, 9,  28.0, 9, 982.0, 9,980.8, 9,  5.3, 4,23.0, 9,49.0,65.1,35.8, ,28.0, ,0.41,G,999.9,1000,HIGH_WIND,55.28999999999999,34.34285714285714,41.2
1001099999,2024-11-16,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",30.7, 8,  24.9, 8,1002.9, 8,1.7, 8,999.9, 0,31.8, 8,45.8,60.6,36.0, ,26.1, ,0.09,G,999.9,0,HIGH_WIND,45.10999999999999,33.6,36.0
1001099999,2024-11-17,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",26.1, 9,  20.5, 9,1017.2, 9,16.0, 9,  4.9, 4,22.0, 9,29.1,42.2,28.9, ,21.9, ,0.05,G,999.9,1000,NORMAL,30.29,31.914285714285715,36.0
1001099999,2024-11-22,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",27.7, 8,  19.2, 8,1012.8, 8,11.6, 8,  9.3, 4,12.5, 8,16.9,29.1,30.2, ,25.3, ,0.0,G,999.9,11100,NORMAL,20.889999999999997,30.614285714285717,36.0
1001099999,2024-11-23,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",27.2, 8,  16.5, 8,1006.8, 8,5.6, 8, 12.4, 4,13.5, 8,15.5,24.5,27.9, ,25.3, ,0.02,G,999.9,0,NORMAL,19.72,28.814285714285713,30.2
1001099999,2024-11-24,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",26.1, 8,  16.0, 8,1003.9, 8,2.7, 8, 14.8, 4,13.1, 8,19.4,22.3,27.9, ,25.0, ,0.0,G,999.9,0,NORMAL,21.949999999999996,28.442857142857143,30.2
1001099999,2024-11-25,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",25.5, 8,  14.6, 8, 998.8, 8,997.6, 8, 10.1, 4,7.8, 8,12.6,22.3,29.7, ,21.6, ,0.0,G,999.9,0,NORMAL,17.729999999999997,27.714285714285715,29.7
1001099999,2024-11-26,70.9333333,-8.6666667,9.0,"JAN MAYEN NOR NAVY, NO",26.9, 8,  19.5, 8, 996.7, 8,995.5, 8, 10.9, 4,10.7, 8,19.4,22.0,31.1, ,21.7, ,0.0,G,999.9,0,NORMAL,22.909999999999997,27.171428571428574,31.1
